CLOUD_COVER,ID_completo,EARTH_SUN_DISTANCE,Fecha,ID,IMAGE_QUALITY_TIER,INDEX_ID,SUN_AZIMUTH,SUN_ELEVATION,Satelite,Sensor,WRS_PATH,WRS_ROW
67.0,LANDSAT/LT05/C02/T1_TOA/LT05_198030_20100602,1.0141905,2010-06-02,1_1_1_LT05_198030_20100602,,LT05_198030_20100602,133.59598195,62.72456456,LANDSAT_5,TM,198,30
87.0,LANDSAT/LT05/C02/T1_TOA/LT05_198030_20100618,1.0160324,2010-06-18,1_1_1_LT05_198030_20100618,,LT05_198030_20100618,130.71745207,63.26834319,LANDSAT_5,TM,198,30
41.0,LANDSAT/LT05/C02/T1_TOA/LT05_198030_20101008,0.9991685,2010-10-08,1_1_1_LT05_198030_20101008,,LT05_198030_20101008,156.20078228,38.06496348,LANDSAT_5,TM,198,30
91.0,LANDSAT/LT05/C02/T1_TOA/LT05_198030_20101024,0.9946521,2010-10-24,1_1_1_LT05_198030_20101024,,LT05_198030_20101024,159.14027958,32.65610898,LANDSAT_5,TM,198,30
53.0,LANDSAT/LT05/C02/T1_TOA/LT05_198030_20101109,0.9905241,2010-11-09,1_1_1_LT05_198030_20101109,,LT05_198030_20101109,160.80406822,27.77042542,LANDSAT_5,TM,198,30
66.0,LANDSAT/LT05/C02/T1_TOA/LT05_198030_20101125,0.9871087,2010-11-25,1_1_1_LT05_198030_20101125,,LT05_198030_20101125,161.11496017,23.83586613,LANDSAT_5,TM,198,30
0.0,LANDSAT/LT05/C02/T1_TOA/LT05_198030_20101211,0.9846804,2010-12-11,1_1_1_LT05_198030_20101211,,LT05_198030_20101211,160.24337066,21.30384708,LANDSAT_5,TM,198,30
30.0,LANDSAT/LT05/C02/T1_TOA/LT05_198030_20110128,0.9848111,2011-01-28,1_1_1_LT05_198030_20110128,,LT05_198030_20110128,153.92766069,24.46730439,LANDSAT_5,TM,198,30
78.0,LANDSAT/LT05/C02/T1_TOA/LT05_198030_20110301,0.9907885,2011-03-01,1_1_1_LT05_198030_20110301,,LT05_198030_20110301,149.73276379,34.41117363,LANDSAT_5,TM,198,30
27.0,LANDSAT/LT05/C02/T1_TOA/LT05_198030_20110402,0.9994845,2011-04-02,1_1_1_LT05_198030_20110402,,LT05_198030_20110402,145.91018001,46.77383063,LANDSAT_5,TM,198,30
4.0,LANDSAT/LT05/C02/T1_TOA/LT05_198030_20110418,1.0040335,2011-04-18,1_1_1_LT05_198030_20110418,,LT05_198030_20110418,143.46373204,52.55487883,LANDSAT_5,TM,198,30
49.0,LANDSAT/LT05/C02/T1_TOA/LT05_198030_20110504,1.0082625,2011-05-04,1_1_1_LT05_198030_20110504,,LT05_198030_20110504,140.25318761,57.39949734,LANDSAT_5,TM,198,30
35.0,LANDSAT/LT05/C02/T1_TOA/LT05_198030_20110520,1.0118646,2011-05-20,1_1_1_LT05_198030_20110520,,LT05_198030_20110520,136.33950877,60.88479841,LANDSAT_5,TM,198,30
83.0,LANDSAT/LT05/C02/T1_TOA/LT05_198030_20110605,1.0145843,2011-06-05,1_1_1_LT05_198030_20110605,,LT05_198030_20110605,132.43759107,62.75828645,LANDSAT_5,TM,198,30
16.0,LANDSAT/LT05/C02/T1_TOA/LT05_198030_20110621,1.0162323,2011-06-21,1_1_1_LT05_198030_20110621,,LT05_198030_20110621,129.88194139,63.02449255,LANDSAT_5,TM,198,30
0.0,LANDSAT/LT05/C02/T1_TOA/LT05_198030_20111011,0.9983824,2011-10-11,1_1_1_LT05_198030_20111011,,LT05_198030_20111011,156.28750812,37.00737415,LANDSAT_5,TM,198,30
23.77,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20130423,1.0055328,2013-04-23,1_2_LC08_198030_20130423,,LC08_198030_20130423,147.17900325,55.64146491,LANDSAT_8,OLI_TIRS,198,30
66.98,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20130525,1.0128777,2013-05-25,1_2_LC08_198030_20130525,,LC08_198030_20130525,140.34757751,63.26261509,LANDSAT_8,OLI_TIRS,198,30
75.67,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20130610,1.015297,2013-06-10,1_2_LC08_198030_20130610,,LC08_198030_20130610,136.82158012,64.6873117,LANDSAT_8,OLI_TIRS,198,30
5.68,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20130626,1.0164859,2013-06-26,1_2_LC08_198030_20130626,,LC08_198030_20130626,134.91645382,64.51176966,LANDSAT_8,OLI_TIRS,198,30
69.21,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20131016,0.9967824,2013-10-16,1_2_LC08_198030_20131016,,LC08_198030_20131016,161.4607828,36.00732524,LANDSAT_8,OLI_TIRS,198,30
84.85,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20131101,0.9924822,2013-11-01,1_2_LC08_198030_20131101,,LC08_198030_20131101,163.47920168,30.72744484,LANDSAT_8,OLI_TIRS,198,30
30.52,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20131203,0.985757,2013-12-03,1_2_LC08_198030_20131203,,LC08_198030_20131203,163.65140127,22.97596474,LANDSAT_8,OLI_TIRS,198,30
78.2,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20140120,0.9840059,2014-01-20,1_2_LC08_198030_20140120,,LC08_198030_20140120,157.77641444,23.6689472,LANDSAT_8,OLI_TIRS,198,30
78.16,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20140205,0.9859907,2014-02-05,1_2_LC08_198030_20140205,,LC08_198030_20140205,155.55913604,27.4516191,LANDSAT_8,OLI_TIRS,198,30
94.55,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20140221,0.9890056,2014-02-21,1_2_LC08_198030_20140221,,LC08_198030_20140221,153.61331822,32.55077217,LANDSAT_8,OLI_TIRS,198,30
2.15,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20140309,0.9928735,2014-03-09,1_2_LC08_198030_20140309,,LC08_198030_20140309,151.91211058,38.49789155,LANDSAT_8,OLI_TIRS,198,30
87.71,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20140325,0.9972791,2014-03-25,1_2_LC08_198030_20140325,,LC08_198030_20140325,150.28490551,44.78031804,LANDSAT_8,OLI_TIRS,198,30
2.93,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20140410,1.0018286,2014-04-10,1_2_LC08_198030_20140410,,LC08_198030_20140410,148.38474194,50.87886672,LANDSAT_8,OLI_TIRS,198,30
81.46,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20140426,1.0062888,2014-04-26,1_2_LC08_198030_20140426,,LC08_198030_20140426,145.84279632,56.29019704,LANDSAT_8,OLI_TIRS,198,30
56.83,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20140512,1.0101713,2014-05-12,1_2_LC08_198030_20140512,,LC08_198030_20140512,142.41156991,60.54718688,LANDSAT_8,OLI_TIRS,198,30
46.74,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20140528,1.0133994,2014-05-28,1_2_LC08_198030_20140528,,LC08_198030_20140528,138.64055423,63.3492821,LANDSAT_8,OLI_TIRS,198,30
23.64,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20140613,1.0155205,2014-06-13,1_2_LC08_198030_20140613,,LC08_198030_20140613,135.33364114,64.47948632,LANDSAT_8,OLI_TIRS,198,30
53.83,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20140629,1.0166248,2014-06-29,1_2_LC08_198030_20140629,,LC08_198030_20140629,133.88447749,64.04982826,LANDSAT_8,OLI_TIRS,198,30
5.67,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20141003,1.0006111,2014-10-03,1_2_LC08_198030_20141003,,LC08_198030_20141003,158.27552526,40.53084577,LANDSAT_8,OLI_TIRS,198,30
18.75,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20141019,0.9960833,2014-10-19,1_2_LC08_198030_20141019,,LC08_198030_20141019,161.44144659,34.97238372,LANDSAT_8,OLI_TIRS,198,30
21.51,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20141120,0.9881394,2014-11-20,1_2_LC08_198030_20141120,,LC08_198030_20141120,163.80272862,25.49978407,LANDSAT_8,OLI_TIRS,198,30
91.99,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20141206,0.9853139,2014-12-06,1_2_LC08_198030_20141206,,LC08_198030_20141206,163.13280659,22.50150065,LANDSAT_8,OLI_TIRS,198,30
12.3,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20141222,0.9837391,2014-12-22,1_2_LC08_198030_20141222,,LC08_198030_20141222,161.54739159,21.17742107,LANDSAT_8,OLI_TIRS,198,30
25.01,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20150107,0.9833094,2015-01-07,1_2_LC08_198030_20150107,,LC08_198030_20150107,159.41438012,21.72577185,LANDSAT_8,OLI_TIRS,198,30
17.26,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20150208,0.9863913,2015-02-08,1_2_LC08_198030_20150208,,LC08_198030_20150208,154.94533552,28.17057424,LANDSAT_8,OLI_TIRS,198,30
92.71,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20150224,0.9896146,2015-02-24,1_2_LC08_198030_20150224,,LC08_198030_20150224,153.04404883,33.45242145,LANDSAT_8,OLI_TIRS,198,30
31.71,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20150312,0.9935786,2015-03-12,1_2_LC08_198030_20150312,,LC08_198030_20150312,151.38098496,39.49701499,LANDSAT_8,OLI_TIRS,198,30
80.62,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20150328,0.9980331,2015-03-28,1_2_LC08_198030_20150328,,LC08_198030_20150328,149.72739519,45.78788911,LANDSAT_8,OLI_TIRS,198,30
5.61,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20150413,1.0026304,2015-04-13,1_2_LC08_198030_20150413,,LC08_198030_20150413,147.75457336,51.80737428,LANDSAT_8,OLI_TIRS,198,30
77.75,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20150429,1.006967,2015-04-29,1_2_LC08_198030_20150429,,LC08_198030_20150429,145.06625072,57.05433406,LANDSAT_8,OLI_TIRS,198,30
70.11,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20150515,1.0108402,2015-05-15,1_2_LC08_198030_20150515,,LC08_198030_20150515,141.60705544,61.098702,LANDSAT_8,OLI_TIRS,198,30
15.07,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20150531,1.0138077,2015-05-31,1_2_LC08_198030_20150531,,LC08_198030_20150531,137.79158776,63.60687223,LANDSAT_8,OLI_TIRS,198,30
91.29,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20150616,1.0158665,2015-06-16,1_2_LC08_198030_20150616,,LC08_198030_20150616,134.73869383,64.45651916,LANDSAT_8,OLI_TIRS,198,30
16.28,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20151006,0.9998215,2015-10-06,1_2_LC08_198030_20151006,,LC08_198030_20151006,158.8681869,39.55747877,LANDSAT_8,OLI_TIRS,198,30
93.72,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20151022,0.9952582,2015-10-22,1_2_LC08_198030_20151022,,LC08_198030_20151022,161.81999684,34.03437714,LANDSAT_8,OLI_TIRS,198,30
7.45,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20151107,0.9910891,2015-11-07,1_2_LC08_198030_20151107,,LC08_198030_20151107,163.44626446,28.98654848,LANDSAT_8,OLI_TIRS,198,30
33.64,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20151123,0.98751,2015-11-23,1_2_LC08_198030_20151123,,LC08_198030_20151123,163.75388965,24.87527817,LANDSAT_8,OLI_TIRS,198,30
0.006058,COPERNICUS/S2_SR_HARMONIZED/20151203T105422_20151203T105811_T31TCH,,2015-12-03,20151203T105422_20151203T105811_T31TCH,,20151203T105422_20151203T105811_T31TCH,168.429623933469,24.2296808816305,SENTINEL_2,,,
26.64,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20151209,0.9849837,2015-12-09,1_2_LC08_198030_20151209,,LC08_198030_20151209,162.91467402,22.14600903,LANDSAT_8,OLI_TIRS,198,30
17.53,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20151225,0.9835055,2015-12-25,1_2_LC08_198030_20151225,,LC08_198030_20151225,161.21454532,21.13773476,LANDSAT_8,OLI_TIRS,198,30
74.96,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20160110,0.9834275,2016-01-10,1_2_LC08_198030_20160110,,LC08_198030_20160110,159.03477183,22.01691129,LANDSAT_8,OLI_TIRS,198,30
48.64,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20160126,0.9845207,2016-01-26,1_2_LC08_198030_20160126,,LC08_198030_20160126,156.75001315,24.72957141,LANDSAT_8,OLI_TIRS,198,30
100.0,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20160227,0.9902319,2016-02-27,1_2_LC08_198030_20160227,,LC08_198030_20160227,152.79889121,34.47017844,LANDSAT_8,OLI_TIRS,198,30
35.35,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20160314,0.9943514,2016-03-14,1_2_LC08_198030_20160314,,LC08_198030_20160314,151.16770026,40.59814937,LANDSAT_8,OLI_TIRS,198,30
29.62,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20160330,0.9988401,2016-03-30,1_2_LC08_198030_20160330,,LC08_198030_20160330,149.51426385,46.88368403,LANDSAT_8,OLI_TIRS,198,30
9.27,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20160415,1.0034126,2016-04-15,1_2_LC08_198030_20160415,,LC08_198030_20160415,147.45967902,52.81025282,LANDSAT_8,OLI_TIRS,198,30
48.56,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20160501,1.007728,2016-05-01,1_2_LC08_198030_20160501,,LC08_198030_20160501,144.65943837,57.88294756,LANDSAT_8,OLI_TIRS,198,30
53.19,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20160517,1.011408,2016-05-17,1_2_LC08_198030_20160517,,LC08_198030_20160517,141.18277766,61.7085792,LANDSAT_8,OLI_TIRS,198,30
82.98,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20160602,1.0143105,2016-06-02,1_2_LC08_198030_20160602,,LC08_198030_20160602,137.40110615,63.93332919,LANDSAT_8,OLI_TIRS,198,30
72.32,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20160618,1.0160624,2016-06-18,1_2_LC08_198030_20160618,,LC08_198030_20160618,134.59880803,64.50474279,LANDSAT_8,OLI_TIRS,198,30
50.32,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20161008,0.9990079,2016-10-08,1_2_LC08_198030_20161008,,LC08_198030_20161008,159.54295632,38.60727771,LANDSAT_8,OLI_TIRS,198,30
74.16,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20161024,0.9945043,2016-10-24,1_2_LC08_198030_20161024,,LC08_198030_20161024,162.26201586,33.13248701,LANDSAT_8,OLI_TIRS,198,30
74.89,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20161109,0.9903755,2016-11-09,1_2_LC08_198030_20161109,,LC08_198030_20161109,163.6361964,28.20713598,LANDSAT_8,OLI_TIRS,198,30
46.19,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20161125,0.9870259,2016-11-25,1_2_LC08_198030_20161125,,LC08_198030_20161125,163.72455921,24.30410163,LANDSAT_8,OLI_TIRS,198,30
9.48,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20161211,0.9845912,2016-12-11,1_2_LC08_198030_20161211,,LC08_198030_20161211,162.7002808,21.84796175,LANDSAT_8,OLI_TIRS,198,30
41.22,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20161227,0.9834482,2016-12-27,1_2_LC08_198030_20161227,,LC08_198030_20161227,160.88378522,21.15850111,LANDSAT_8,OLI_TIRS,198,30
43.42,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20170112,0.9834795,2017-01-12,1_2_LC08_198030_20170112,,LC08_198030_20170112,158.65283991,22.36139883,LANDSAT_8,OLI_TIRS,198,30
87.68,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20170128,0.9849133,2017-01-28,1_2_LC08_198030_20170128,,LC08_198030_20170128,156.37387343,25.36725891,LANDSAT_8,OLI_TIRS,198,30
67.21,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20170301,0.9909481,2017-03-01,1_2_LC08_198030_20170301,,LC08_198030_20170301,152.49560582,35.48825005,LANDSAT_8,OLI_TIRS,198,30
1.87,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20170317,0.9950868,2017-03-17,1_2_LC08_198030_20170317,,LC08_198030_20170317,150.87690448,41.67784215,LANDSAT_8,OLI_TIRS,198,30
66.22,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20170402,0.9996485,2017-04-02,1_2_LC08_198030_20170402,,LC08_198030_20170402,149.16173014,47.93448154,LANDSAT_8,OLI_TIRS,198,30
7.8305,COPERNICUS/S2_SR_HARMONIZED/20170403T104021_20170403T104138_T31TCH,,2017-04-03,20170403T104021_20170403T104138_T31TCH,,20170403T104021_20170403T104138_T31TCH,152.845237251,49.6201956677,SENTINEL_2,,,
2.736,COPERNICUS/S2_SR_HARMONIZED/20170406T105021_20170406T105317_T31TCH,,2017-04-06,20170406T105021_20170406T105317_T31TCH,,20170406T105021_20170406T105317_T31TCH,156.306149138061,51.5574265294354,SENTINEL_2,,,
29.8878,COPERNICUS/S2_SR_HARMONIZED/20170416T105031_20170416T105601_T31TCH,,2017-04-16,20170416T105031_20170416T105601_T31TCH,,20170416T105031_20170416T105601_T31TCH,155.498562918695,55.2440858556092,SENTINEL_2,,,
9.53,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20170418,1.0041736,2017-04-18,1_2_LC08_198030_20170418,,LC08_198030_20170418,146.99419761,53.74467829,LANDSAT_8,OLI_TIRS,198,30
99.2221,COPERNICUS/S2_SR_HARMONIZED/20170426T105031_20170426T105321_T31TCH,,2017-04-26,20170426T105031_20170426T105321_T31TCH,,20170426T105031_20170426T105321_T31TCH,154.387294330516,58.603307762114895,SENTINEL_2,,,
95.8416,COPERNICUS/S2_SR_HARMONIZED/20170503T104021_20170503T104024_T31TCH,,2017-05-03,20170503T104021_20170503T104024_T31TCH,,20170503T104021_20170503T104024_T31TCH,148.887295849557,59.817433540840895,SENTINEL_2,,,
55.56,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20170504,1.0083809,2017-05-04,1_2_LC08_198030_20170504,,LC08_198030_20170504,144.13505233,58.65026301,LANDSAT_8,OLI_TIRS,198,30
35.6269,COPERNICUS/S2_SR_HARMONIZED/20170506T105031_20170506T105029_T31TCH,,2017-05-06,20170506T105031_20170506T105029_T31TCH,,20170506T105031_20170506T105029_T31TCH,152.891351924277,61.526859900614,SENTINEL_2,,,
83.1744,COPERNICUS/S2_SR_HARMONIZED/20170513T104031_20170513T104249_T31TCH,,2017-05-13,20170513T104031_20170513T104249_T31TCH,,20170513T104031_20170513T104249_T31TCH,146.861516785747,62.3246383783561,SENTINEL_2,,,
57.0538,COPERNICUS/S2_SR_HARMONIZED/20170516T105031_20170516T105322_T31TCH,,2017-05-16,20170516T105031_20170516T105322_T31TCH,,20170516T105031_20170516T105322_T31TCH,151.003730112744,63.9167328251497,SENTINEL_2,,,
56.14,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20170520,1.0119734,2017-05-20,1_2_LC08_198030_20170520,,LC08_198030_20170520,140.50651405,62.20513199,LANDSAT_8,OLI_TIRS,198,30
62.8687,COPERNICUS/S2_SR_HARMONIZED/20170523T104031_20170523T104025_T31TCH,,2017-05-23,20170523T104031_20170523T104025_T31TCH,,20170523T104031_20170523T104025_T31TCH,144.546218147455,64.2319520305859,SENTINEL_2,,,
12.8874,COPERNICUS/S2_SR_HARMONIZED/20170526T105031_20170526T105518_T31TCH,,2017-05-26,20170526T105031_20170526T105518_T31TCH,,20170526T105031_20170526T105518_T31TCH,148.807121005447,65.6928069043246,SENTINEL_2,,,
17.954,COPERNICUS/S2_SR_HARMONIZED/20170602T104021_20170602T104212_T31TCH,,2017-06-02,20170602T104021_20170602T104212_T31TCH,,20170602T104021_20170602T104212_T31TCH,142.176014131195,65.4871460333843,SENTINEL_2,,,
45.6,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20170605,1.014627,2017-06-05,1_2_LC08_198030_20170605,,LC08_198030_20170605,136.77837446,64.13949133,LANDSAT_8,OLI_TIRS,198,30
46.5252,COPERNICUS/S2_SR_HARMONIZED/20170605T105031_20170605T105303_T31TCH,,2017-06-05,20170605T105031_20170605T105303_T31TCH,,20170605T105031_20170605T105303_T31TCH,146.567829626,66.8080234848,SENTINEL_2,,,
10.581,COPERNICUS/S2_SR_HARMONIZED/20170612T104021_20170612T104258_T31TCH,,2017-06-12,20170612T104021_20170612T104258_T31TCH,,20170612T104021_20170612T104258_T31TCH,140.122869484831,66.0811034422405,SENTINEL_2,,,
51.0457,COPERNICUS/S2_SR_HARMONIZED/20170615T105031_20170615T105505_T31TCH,,2017-06-15,20170615T105031_20170615T105505_T31TCH,,20170615T105031_20170615T105505_T31TCH,144.666264531026,67.2550611195467,SENTINEL_2,,,
13.48,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20170621,1.0162824,2017-06-21,1_2_LC08_198030_20170621,,LC08_198030_20170621,134.29059565,64.43909041,LANDSAT_8,OLI_TIRS,198,30
6.89,COPERNICUS/S2_SR_HARMONIZED/20170622T104021_20170622T104021_T31TCH,,2017-06-22,20170622T104021_20170622T104021_T31TCH,,20170622T104021_20170622T104021_T31TCH,138.738709155,66.0396431866,SENTINEL_2,,,
75.7123,COPERNICUS/S2_SR_HARMONIZED/20170625T105031_20170625T105322_T31TCH,,2017-06-25,20170625T105031_20170625T105322_T31TCH,,20170625T105031_20170625T105322_T31TCH,143.454844766028,67.0616195308457,SENTINEL_2,,,
29.3532,COPERNICUS/S2_SR_HARMONIZED/20171003T105021_20171003T105856_T31TCH,,2017-10-03,20171003T105021_20171003T105856_T31TCH,,20171003T105021_20171003T105856_T31TCH,164.876345286,41.9379710278,SENTINEL_2,,,
37.2493,COPERNICUS/S2_SR_HARMONIZED/20171010T104021_20171010T104021_T31TCH,,2017-10-10,20171010T104021_20171010T104021_T31TCH,,20171010T104021_20171010T104021_T31TCH,163.053890421315,38.9189809026157,SENTINEL_2,,,
0.1,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20171011,0.9982122,2017-10-11,1_2_LC08_198030_20171011,,LC08_198030_20171011,160.07810147,37.63884649,LANDSAT_8,OLI_TIRS,198,30
0.000949,COPERNICUS/S2_SR_HARMONIZED/20171013T105031_20171013T105315_T31TCH,,2017-10-13,20171013T105031_20171013T105315_T31TCH,,20171013T105031_20171013T105315_T31TCH,166.671622705754,38.3242800758541,SENTINEL_2,,,
46.1932,COPERNICUS/S2_SR_HARMONIZED/20171020T104051_20171020T104323_T31TCH,,2017-10-20,20171020T104051_20171020T104323_T31TCH,,20171020T104051_20171020T104323_T31TCH,164.6729600282,35.4233574469318,SENTINEL_2,,,
10.5758,COPERNICUS/S2_SR_HARMONIZED/20171023T105111_20171023T105154_T31TCH,,2017-10-23,20171023T105111_20171023T105154_T31TCH,,20171023T105111_20171023T105154_T31TCH,167.980682609211,34.8284180314264,SENTINEL_2,,,
61.91,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20171027,0.9937615,2017-10-27,1_2_LC08_198030_20171027,,LC08_198030_20171027,162.5632156,32.22352241,LANDSAT_8,OLI_TIRS,198,30
52.3677,COPERNICUS/S2_SR_HARMONIZED/20171030T104151_20171030T104754_T31TCH,,2017-10-30,20171030T104151_20171030T104754_T31TCH,,20171030T104151_20171030T104754_T31TCH,165.780331522475,32.1101099202052,SENTINEL_2,,,
99.6939,COPERNICUS/S2_SR_HARMONIZED/20171102T105211_20171102T105210_T31TCH,,2017-11-02,20171102T105211_20171102T105210_T31TCH,,20171102T105211_20171102T105210_T31TCH,168.795499401633,31.5657062869061,SENTINEL_2,,,
92.9168,COPERNICUS/S2_SR_HARMONIZED/20171109T104241_20171109T104505_T31TCH,,2017-11-09,20171109T104241_20171109T104505_T31TCH,,20171109T104241_20171109T104505_T31TCH,166.379309491738,29.0960648048437,SENTINEL_2,,,
55.6,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20171112,0.9897667,2017-11-12,1_2_LC08_198030_20171112,,LC08_198030_20171112,163.71608148,27.44421175,LANDSAT_8,OLI_TIRS,198,30
21.7222,COPERNICUS/S2_SR_HARMONIZED/20171112T105301_20171112T105302_T31TCH,,2017-11-12,20171112T105301_20171112T105302_T31TCH,,20171112T105301_20171112T105302_T31TCH,169.122983238419,28.651039549128598,SENTINEL_2,,,
1.0241,COPERNICUS/S2_SR_HARMONIZED/20171119T104331_20171119T104806_T31TCH,,2017-11-19,20171119T104331_20171119T104806_T31TCH,,20171119T104331_20171119T104806_T31TCH,166.479994805644,26.491145276354203,SENTINEL_2,,,
15.66,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20171128,0.9865178,2017-11-28,1_2_LC08_198030_20171128,,LC08_198030_20171128,163.59068617,23.75960609,LANDSAT_8,OLI_TIRS,198,30
36.5868,COPERNICUS/S2_SR_HARMONIZED/20171129T104401_20171129T104402_T31TCH,,2017-11-29,20171129T104401_20171129T104402_T31TCH,,20171129T104401_20171129T104402_T31TCH,166.129975253344,24.405952537872395,SENTINEL_2,,,
87.4767,COPERNICUS/S2_SR_HARMONIZED/20171202T105421_20171202T105415_T31TCH,,2017-12-02,20171202T105421_20171202T105415_T31TCH,,20171202T105421_20171202T105415_T31TCH,168.442480104,24.3015613763,SENTINEL_2,,,
77.0744,COPERNICUS/S2_SR_HARMONIZED/20171209T104431_20171209T104426_T31TCH,,2017-12-09,20171209T104431_20171209T104426_T31TCH,,20171209T104431_20171209T104426_T31TCH,165.409773476645,22.940240078593504,SENTINEL_2,,,
64.5,LANDSAT/LC08/C02/T1_TOA/LC08_198030_20171214,0.9843594,2017-12-14,1_2_LC08_198030_20171214,,LC08_198030_20171214,162.40989954,21.59187229,LANDSAT_8,OLI_TIRS,198,30
77.9667,COPERNICUS/S2_SR_HARMONIZED/20171217T105439_20171217T105433_T31TCH,,2017-12-17,20171217T105439_20171217T105433_T31TCH,,20171217T105439_20171217T105433_T31TCH,167.001273166702,22.702555177740805,SENTINEL_2,,,
23.4132,COPERNICUS/S2_SR_HARMONIZED/20171219T104441_20171219T104438_T31TCH,,2017-12-19,20171219T104441_20171219T104438_T31TCH,,20171219T104441_20171219T104438_T31TCH,164.374532521457,22.161952617391805,SENTINEL_2,,,
99.87,COPERNICUS/S2_SR_HARMONIZED/20171222T105441_20171222T105443_T31TCH,,2017-12-22,20171222T105441_20171222T105443_T31TCH,,20171222T105441_20171222T105443_T31TCH,166.435329721799,22.536145427336294,SENTINEL_2,,,
4.1543,COPERNICUS/S2_SR_HARMONIZED/20171224T104429_20171224T104432_T31TCH,,2017-12-24,20171224T104429_20171224T104432_T31TCH,,20171224T104429_20171224T104432_T31TCH,163.746086387436,22.041667777594,SENTINEL_2,,,
95.8358,COPERNICUS/S2_SR_HARMONIZED/20171227T105439_20171227T105435_T31TCH,,2017-12-27,20171227T105439_20171227T105435_T31TCH,,20171227T105439_20171227T105435_T31TCH,165.783009477327,22.549179954527702,SENTINEL_2,,,
100.0,COPERNICUS/S2_SR_HARMONIZED/20171229T104431_20171229T104434_T31TCH,,2017-12-29,20171229T104431_20171229T104434_T31TCH,,20171229T104431_20171229T104434_T31TCH,163.123646405389,22.1186822433137,SENTINEL_2,,,
